strike,maturity,iv,iv_deviation_pct,mispriced
113.68421052631578,0.6388888888888888,0.19999999989096218,-5.451891715857471e-08,False
115.78947368421052,0.6388888888888888,0.19999999989096218,-5.451891715857471e-08,False
117.89473684210526,0.6388888888888888,0.19999999989096218,-5.451891715857471e-08,False
120.0,0.6388888888888888,0.19999999989096218,-5.451891715857471e-08,False
80.0,0.8333333333333334,0.20000000047303879,2.3651938740876233e-07,False
82.10526315789474,0.8333333333333334,0.20000000047303879,2.3651938740876233e-07,False
84.21052631578948,0.8333333333333334,0.20000000047303879,2.3651938740876233e-07,False
86.3157894736842,0.8333333333333334,0.20000000047303879,2.3651938740876233e-07,False
88.42105263157895,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
90.52631578947368,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
92.63157894736842,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
94.73684210526315,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
96.84210526315789,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
98.94736842105263,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
101.05263157894737,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
103.15789473684211,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
105.26315789473685,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
107.36842105263158,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
109.47368421052632,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
111.57894736842105,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
113.68421052631578,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
115.78947368421052,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
117.89473684210526,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
120.0,0.8333333333333334,0.19999999989096218,-5.451891715857471e-08,False
80.0,1.0277777777777777,0.20000000047303879,2.3651938740876233e-07,False
82.10526315789474,1.0277777777777777,0.20000000047303879,2.3651938740876233e-07,False
84.21052631578948,1.0277777777777777,0.20000000047303879,2.3651938740876233e-07,False
86.3157894736842,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
88.42105263157895,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
90.52631578947368,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
92.63157894736842,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
94.73684210526315,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
96.84210526315789,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
98.94736842105263,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
101.05263157894737,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
103.15789473684211,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
105.26315789473685,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
107.36842105263158,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
109.47368421052632,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
111.57894736842105,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
113.68421052631578,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
115.78947368421052,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
117.89473684210526,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
120.0,1.0277777777777777,0.19999999989096218,-5.451891715857471e-08,False
80.0,1.2222222222222223,0.20000000047303879,2.3651938740876233e-07,False
82.10526315789474,1.2222222222222223,0.20000000047303879,2.3651938740876233e-07,False
84.21052631578948,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
86.3157894736842,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
88.42105263157895,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
90.52631578947368,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
92.63157894736842,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
94.73684210526315,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
96.84210526315789,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
98.94736842105263,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
101.05263157894737,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
103.15789473684211,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
105.26315789473685,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
107.36842105263158,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
109.47368421052632,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
111.57894736842105,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
113.68421052631578,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
115.78947368421052,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
117.89473684210526,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
120.0,1.2222222222222223,0.19999999989096218,-5.451891715857471e-08,False
80.0,1.4166666666666667,0.20000000047303879,2.3651938740876233e-07,False
82.10526315789474,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
84.21052631578948,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
86.3157894736842,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
88.42105263157895,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
90.52631578947368,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
92.63157894736842,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
94.73684210526315,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
96.84210526315789,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
98.94736842105263,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
101.05263157894737,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
103.15789473684211,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
105.26315789473685,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
107.36842105263158,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
109.47368421052632,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
111.57894736842105,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
113.68421052631578,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
115.78947368421052,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
117.89473684210526,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
120.0,1.4166666666666667,0.19999999989096218,-5.451891715857471e-08,False
80.0,1.6111111111111112,0.20000000047303879,2.3651938740876233e-07,False
82.10526315789474,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
84.21052631578948,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
86.3157894736842,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
88.42105263157895,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
90.52631578947368,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
92.63157894736842,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
94.73684210526315,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
96.84210526315789,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
98.94736842105263,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
101.05263157894737,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
103.15789473684211,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
105.26315789473685,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
107.36842105263158,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
109.47368421052632,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
111.57894736842105,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
113.68421052631578,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
115.78947368421052,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
117.89473684210526,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
120.0,1.6111111111111112,0.19999999989096218,-5.451891715857471e-08,False
80.0,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
82.10526315789474,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
84.21052631578948,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
86.3157894736842,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
88.42105263157895,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
90.52631578947368,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
92.63157894736842,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
94.73684210526315,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
96.84210526315789,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
98.94736842105263,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
101.05263157894737,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
103.15789473684211,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
105.26315789473685,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
107.36842105263158,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
109.47368421052632,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
111.57894736842105,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
113.68421052631578,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
115.78947368421052,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
117.89473684210526,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
120.0,1.8055555555555556,0.19999999989096218,-5.451891715857471e-08,False
80.0,2.0,0.19999999989096218,-5.451891715857471e-08,False
82.10526315789474,2.0,0.19999999989096218,-5.451891715857471e-08,False
84.21052631578948,2.0,0.19999999989096218,-5.451891715857471e-08,False
86.3157894736842,2.0,0.19999999989096218,-5.451891715857471e-08,False
88.42105263157895,2.0,0.19999999989096218,-5.451891715857471e-08,False
90.52631578947368,2.0,0.19999999989096218,-5.451891715857471e-08,False
92.63157894736842,2.0,0.19999999989096218,-5.451891715857471e-08,False
94.73684210526315,2.0,0.19999999989096218,-5.451891715857471e-08,False
96.84210526315789,2.0,0.19999999989096218,-5.451891715857471e-08,False
98.94736842105263,2.0,0.19999999989096218,-5.451891715857471e-08,False
101.05263157894737,2.0,0.19999999989096218,-5.451891715857471e-08,False
103.15789473684211,2.0,0.19999999989096218,-5.451891715857471e-08,False
105.26315789473685,2.0,0.19999999989096218,-5.451891715857471e-08,False
107.36842105263158,2.0,0.19999999989096218,-5.451891715857471e-08,False
109.47368421052632,2.0,0.19999999989096218,-5.451891715857471e-08,False
111.57894736842105,2.0,0.19999999989096218,-5.451891715857471e-08,False
113.68421052631578,2.0,0.19999999989096218,-5.451891715857471e-08,False
115.78947368421052,2.0,0.19999999989096218,-5.451891715857471e-08,False
117.89473684210526,2.0,0.19999999989096218,-5.451891715857471e-08,False
120.0,2.0,0.19999999989096218,-5.451891715857471e-08,False
